# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 344         4.447       51.962      -4.30       Rotterdam   
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# EV24      : Referentiegewasverdamping (Makkink) (in 0.1 mm) / Potential evapotranspiration (Makkink) (in 0.1 mm)
# STN,YYYYMMDD,   RH, EV24
  344,19620426,     ,     
  344,19620427,     ,     
  344,19620428,     ,     
  344,19620429,     ,     
  344,19620430,     ,     
  344,19620501,     ,     
  344,19620502,     ,     
  344,19620503,     ,     
  344,19620504,     ,     
  344,19620505,     ,     
  344,19620506,     ,     
  344,19620507,     ,     
  344,19620508,     ,     
  344,19620509,     ,     
  344,19620510,     ,     
  344,19620511,     ,     
  344,19620512,     ,     
  344,19620513,     ,     
  344,19620514,     ,     
  344,19620515,     ,     
  344,19620516,     ,     
  344,19620517,     ,     
  344,19620518,     ,     
  344,19620519,     ,     
  344,19620520,     ,     
  344,19620521,     ,     
  344,19620522,     ,     
  344,19620523,     ,     
  344,19620524,     ,     
  344,19620525,     ,     
  344,19620526,     ,     
  344,19620527,     ,     
  344,19620528,     ,     
  344,19620529,     ,     
  344,19620530,     ,     
  344,19620531,     ,     
  344,19620601,     ,     
  344,19620602,     ,     
  344,19620603,     ,     
  344,19620604,     ,     
  344,19620605,     ,     
  344,19620606,     ,     
  344,19620607,     ,     
  344,19620608,     ,     
  344,19620609,     ,     
  344,19620610,     ,     
  344,19620611,     ,     
  344,19620612,     ,     
  344,19620613,     ,     
  344,19620614,     ,     
  344,19620615,     ,     
  344,19620616,     ,     
  344,19620617,     ,     
  344,19620618,     ,     
  344,19620619,     ,     
  344,19620620,     ,     
  344,19620621,     ,     
  344,19620622,     ,     
  344,19620623,     ,     
  344,19620624,     ,     
  344,19620625,     ,     
  344,19620626,     ,     
  344,19620627,     ,     
  344,19620628,     ,     
  344,19620629,     ,     
  344,19620630,     ,     
  344,19620701,     ,     
  344,19620702,     ,     
  344,19620703,     ,     
  344,19620704,     ,     
  344,19620705,     ,     
  344,19620706,     ,     
  344,19620707,     ,     
  344,19620708,     ,     
  344,19620709,     ,     
  344,19620710,     ,     
  344,19620711,     ,     
  344,19620712,     ,     
  344,19620713,     ,     
  344,19620714,     ,     
  344,19620715,     ,     
  344,19620716,     ,     
  344,19620717,     ,     
  344,19620718,     ,     
  344,19620719,     ,     
  344,19620720,     ,     
  344,19620721,     ,     
  344,19620722,     ,     
  344,19620723,     ,     
  344,19620724,     ,     
  344,19620725,     ,     
  344,19620726,     ,     
  344,19620727,     ,     
  344,19620728,     ,     
  344,19620729,     ,     
  344,19620730,     ,     
  344,19620731,     ,     
  344,19620801,     ,     
  344,19620802,     ,     
  344,19620803,     ,     
  344,19620804,     ,     
  344,19620805,     ,     
  344,19620806,     ,     
  344,19620807,     ,     
  344,19620808,     ,     
  344,19620809,     ,     
  344,19620810,     ,     
  344,19620811,     ,     
  344,19620812,     ,     
  344,19620813,     ,     
  344,19620814,     ,     
  344,19620815,     ,     
  344,19620816,     ,     
  344,19620817,     ,     
  344,19620818,     ,     
  344,19620819,     ,     
  344,19620820,     ,     
  344,19620821,     ,     
  344,19620822,     ,     
  344,19620823,     ,     
  344,19620824,     ,     
  344,19620825,     ,     
  344,19620826,     ,     
  344,19620827,     ,     
  344,19620828,     ,     
  344,19620829,     ,     
  344,19620830,     ,     
  344,19620831,     ,     
  344,19620901,     ,     
  344,19620902,     ,     
  344,19620903,     ,     
  344,19620904,     ,     
  344,19620905,     ,     
  344,19620906,     ,     
  344,19620907,     ,     
  344,19620908,     ,     
  344,19620909,     ,     
  344,19620910,     ,     
  344,19620911,     ,     
  344,19620912,     ,     
  344,19620913,     ,     
  344,19620914,     ,     
  344,19620915,     ,     
  344,19620916,     ,     
  344,19620917,     ,     
  344,19620918,     ,     
  344,19620919,     ,     
  344,19620920,     ,     
  344,19620921,     ,     
  344,19620922,     ,     
  344,19620923,     ,     
  344,19620924,     ,     
  344,19620925,     ,     
  344,19620926,     ,     
  344,19620927,     ,     
  344,19620928,     ,     
  344,19620929,     ,     
  344,19620930,     ,     
  344,19621001,     ,     
  344,19621002,     ,     
  344,19621003,     ,     
  344,19621004,     ,     
  344,19621005,     ,     
  344,19621006,     ,     
  344,19621007,     ,     
  344,19621008,     ,     
  344,19621009,     ,     
  344,19621010,     ,     
  344,19621011,     ,     
  344,19621012,     ,     
  344,19621013,     ,     
  344,19621014,     ,     
  344,19621015,     ,     
  344,19621016,     ,     
  344,19621017,     ,     
  344,19621018,     ,     
  344,19621019,     ,     
  344,19621020,     ,     
  344,19621021,     ,     
  344,19621022,     ,     
  344,19621023,     ,     
  344,19621024,     ,     
  344,19621025,     ,     
  344,19621026,     ,     
  344,19621027,     ,     
  344,19621028,     ,     
  344,19621029,     ,     
  344,19621030,     ,     
  344,19621031,     ,     
  344,19621101,     ,     
  344,19621102,     ,     
  344,19621103,     ,     
  344,19621104,     ,     
  344,19621105,     ,     
  344,19621106,     ,     
  344,19621107,     ,     
  344,19621108,     ,     
  344,19621109,     ,     
  344,19621110,     ,     
  344,19621111,     ,     
  344,19621112,     ,     
  344,19621113,     ,     
  344,19621114,     ,     
  344,19621115,     ,     
  344,19621116,     ,     
  344,19621117,     ,     
  344,19621118,     ,     
  344,19621119,     ,     
  344,19621120,     ,     
  344,19621121,     ,     
  344,19621122,     ,     
  344,19621123,     ,     
  344,19621124,     ,     
  344,19621125,     ,     
  344,19621126,     ,     
  344,19621127,     ,     
  344,19621128,     ,     
  344,19621129,     ,     
  344,19621130,     ,     
  344,19621201,     ,     
  344,19621202,     ,     
  344,19621203,     ,     
  344,19621204,     ,     
  344,19621205,     ,     
  344,19621206,     ,     
  344,19621207,     ,     
  344,19621208,     ,     
  344,19621209,     ,     
  344,19621210,     ,     
  344,19621211,     ,     
  344,19621212,     ,     
  344,19621213,     ,     
  344,19621214,     ,     
  344,19621215,     ,     
  344,19621216,     ,     
  344,19621217,     ,     
  344,19621218,     ,     
  344,19621219,     ,     
  344,19621220,     ,     
  344,19621221,     ,     
  344,19621222,     ,     
  344,19621223,     ,     
  344,19621224,     ,     
  344,19621225,     ,     
  344,19621226,     ,     
  344,19621227,     ,     
  344,19621228,     ,     
  344,19621229,     ,     
  344,19621230,     ,     
  344,19621231,     ,     
  344,19630101,     ,     
  344,19630102,     ,     
  344,19630103,     ,     
  344,19630104,     ,     
  344,19630105,     ,     
  344,19630106,     ,     
  344,19630107,     ,     
  344,19630108,     ,     
  344,19630109,     ,     
  344,19630110,     ,     
  344,19630111,     ,     
  344,19630112,     ,     
  344,19630113,     ,     
  344,19630114,     ,     
  344,19630115,     ,     
  344,19630116,     ,     
  344,19630117,     ,     
  344,19630118,     ,     
  344,19630119,     ,     
  344,19630120,     ,     
  344,19630121,     ,     
  344,19630122,     ,     
  344,19630123,     ,     
  344,19630124,     ,     
  344,19630125,     ,     
  344,19630126,     ,     
  344,19630127,     ,     
  344,19630128,     ,     
  344,19630129,     ,     
  344,19630130,     ,     
  344,19630131,     ,     
  344,19630201,     ,     
  344,19630202,     ,     
  344,19630203,     ,     
  344,19630204,     ,     
  344,19630205,     ,     
  344,19630206,     ,     
  344,19630207,     ,     
  344,19630208,     ,     
  344,19630209,     ,     
  344,19630210,     ,     
  344,19630211,     ,     
  344,19630212,     ,     
  344,19630213,     ,     
  344,19630214,     ,     
  344,19630215,     ,     
  344,19630216,     ,     
  344,19630217,     ,     
  344,19630218,     ,     
  344,19630219,     ,     
  344,19630220,     ,     
  344,19630221,     ,     
  344,19630222,     ,     
  344,19630223,     ,     
  344,19630224,     ,     
  344,19630225,     ,     
  344,19630226,     ,     
  344,19630227,     ,     
  344,19630228,     ,     
  344,19630301,     ,     
  344,19630302,     ,     
  344,19630303,     ,     
  344,19630304,     ,     
  344,19630305,     ,     
  344,19630306,     ,     
  344,19630307,     ,     
  344,19630308,     ,     
  344,19630309,     ,     
  344,19630310,     ,     
  344,19630311,     ,     
  344,19630312,     ,     
  344,19630313,     ,     
  344,19630314,     ,     
  344,19630315,     ,     
  344,19630316,     ,     
  344,19630317,     ,     
  344,19630318,     ,     
  344,19630319,     ,     
  344,19630320,     ,     
  344,19630321,     ,     
  344,19630322,     ,     
  344,19630323,     ,     
  344,19630324,     ,     
  344,19630325,     ,     
  344,19630326,     ,     
  344,19630327,     ,     
  344,19630328,     ,     
  344,19630329,     ,     
  344,19630330,     ,     
  344,19630331,     ,     
  344,19630401,     ,     
  344,19630402,     ,     
  344,19630403,     ,     
  344,19630404,     ,     
  344,19630405,     ,     
  344,19630406,     ,     
  344,19630407,     ,     
  344,19630408,     ,     
  344,19630409,     ,     
  344,19630410,     ,     
  344,19630411,     ,     
  344,19630412,     ,     
  344,19630413,     ,     
  344,19630414,     ,     
  344,19630415,     ,     
  344,19630416,     ,     
  344,19630417,     ,     
  344,19630418,     ,     
  344,19630419,     ,     
  344,19630420,     ,     
  344,19630421,     ,     
  344,19630422,     ,     
  344,19630423,     ,     
  344,19630424,     ,     
  344,19630425,     ,     
  344,19630426,     ,     
  344,19630427,     ,     
  344,19630428,     ,     
  344,19630429,     ,     
  344,19630430,     ,     
  344,19630501,     ,     
  344,19630502,     ,     
  344,19630503,     ,     
  344,19630504,     ,     
  344,19630505,     ,     
  344,19630506,     ,     
  344,19630507,     ,     
  344,19630508,     ,     
  344,19630509,     ,     
  344,19630510,     ,     
  344,19630511,     ,     
  344,19630512,     ,     
  344,19630513,     ,     
  344,19630514,     ,     
  344,19630515,     ,     
  344,19630516,     ,     
  344,19630517,     ,     
  344,19630518,     ,     
  344,19630519,     ,     
  344,19630520,     ,     
  344,19630521,     ,     
  344,19630522,     ,     
  344,19630523,     ,     
  344,19630524,     ,     
  344,19630525,     ,     
  344,19630526,     ,     
  344,19630527,     ,     
  344,19630528,     ,     
  344,19630529,     ,     
  344,19630530,     ,     
  344,19630531,     ,     
  344,19630601,     ,     
  344,19630602,     ,     
  344,19630603,     ,     
  344,19630604,     ,     
  344,19630605,     ,     
  344,19630606,     ,     
  344,19630607,     ,     
  344,19630608,     ,     
  344,19630609,     ,     
  344,19630610,     ,     
  344,19630611,     ,     
  344,19630612,     ,     
  344,19630613,     ,     
  344,19630614,     ,     
  344,19630615,     ,     
  344,19630616,     ,     
  344,19630617,     ,     
  344,19630618,     ,     
  344,19630619,     ,     
  344,19630620,     ,     
  344,19630621,     ,     
  344,19630622,     ,     
  344,19630623,     ,     
  344,19630624,     ,     
  344,19630625,     ,     
  344,19630626,     ,     
  344,19630627,     ,     
  344,19630628,     ,     
  344,19630629,     ,     
  344,19630630,     ,     
  344,19630701,     ,     
  344,19630702,     ,     
  344,19630703,     ,     
  344,19630704,     ,     
  344,19630705,     ,     
  344,19630706,     ,     
  344,19630707,     ,     
  344,19630708,     ,     
  344,19630709,     ,     
  344,19630710,     ,     
  344,19630711,     ,     
  344,19630712,     ,     
  344,19630713,     ,     
  344,19630714,     ,     
  344,19630715,     ,     
  344,19630716,     ,     
  344,19630717,     ,     
  344,19630718,     ,     
  344,19630719,     ,     
  344,19630720,     ,     
  344,19630721,     ,     
  344,19630722,     ,     
  344,19630723,     ,     
  344,19630724,     ,     
  344,19630725,     ,     
  344,19630726,     ,     
  344,19630727,     ,     
  344,19630728,     ,     
  344,19630729,     ,     
  344,19630730,     ,     
  344,19630731,     ,     
  344,19630801,     ,     
  344,19630802,     ,     
  344,19630803,     ,     
  344,19630804,     ,     
  344,19630805,     ,     
  344,19630806,     ,     
  344,19630807,     ,     
  344,19630808,     ,     
  344,19630809,     ,     
  344,19630810,     ,     
  344,19630811,     ,     
  344,19630812,     ,     
  344,19630813,     ,     
  344,19630814,     ,     
  344,19630815,     ,     
  344,19630816,     ,     
  344,19630817,     ,     
  344,19630818,     ,     
  344,19630819,     ,     
  344,19630820,     ,     
  344,19630821,     ,     
  344,19630822,     ,     
  344,19630823,     ,     
  344,19630824,     ,     
  344,19630825,     ,     
  344,19630826,     ,     
  344,19630827,     ,     
  344,19630828,     ,     
  344,19630829,     ,     
  344,19630830,     ,     
  344,19630831,     ,     
  344,19630901,     ,     
  344,19630902,     ,     
  344,19630903,     ,     
  344,19630904,     ,     
  344,19630905,     ,     
  344,19630906,     ,     
  344,19630907,     ,     
  344,19630908,     ,     
  344,19630909,     ,     
  344,19630910,     ,     
  344,19630911,     ,     
  344,19630912,     ,     
  344,19630913,     ,     
  344,19630914,     ,     
  344,19630915,     ,     
  344,19630916,     ,     
  344,19630917,     ,     
  344,19630918,     ,     
  344,19630919,     ,     
  344,19630920,     ,     
  344,19630921,     ,     
  344,19630922,     ,     
  344,19630923,     ,     
  344,19630924,     ,     
  344,19630925,     ,     
  344,19630926,     ,     
  344,19630927,     ,     
  344,19630928,     ,     
  344,19630929,     ,     
  344,19630930,     ,     
  344,19631001,     ,     
  344,19631002,     ,     
  344,19631003,     ,     
  344,19631004,     ,     
  344,19631005,     ,     
  344,19631006,     ,     
  344,19631007,     ,     
  344,19631008,     ,     
  344,19631009,     ,     
  344,19631010,     ,     
  344,19631011,     ,     
  344,19631012,     ,     
  344,19631013,     ,     
  344,19631014,     ,     
  344,19631015,     ,     
  344,19631016,     ,     
  344,19631017,     ,     
  344,19631018,     ,     
  344,19631019,     ,     
  344,19631020,     ,     
  344,19631021,     ,     
  344,19631022,     ,     
  344,19631023,     ,     
  344,19631024,     ,     
  344,19631025,     ,     
  344,19631026,     ,     
  344,19631027,     ,     
  344,19631028,     ,     
  344,19631029,     ,     
  344,19631030,     ,     
  344,19631031,     ,     
  344,19631101,     ,     
  344,19631102,     ,     
  344,19631103,     ,     
  344,19631104,     ,     
  344,19631105,     ,     
  344,19631106,     ,     
  344,19631107,     ,     
  344,19631108,     ,     
  344,19631109,     ,     
  344,19631110,     ,     
  344,19631111,     ,     
  344,19631112,     ,     
  344,19631113,     ,     
  344,19631114,     ,     
  344,19631115,     ,     
  344,19631116,     ,     
  344,19631117,     ,     
  344,19631118,     ,     
  344,19631119,     ,     
  344,19631120,     ,     
  344,19631121,     ,     
  344,19631122,     ,     
  344,19631123,     ,     
  344,19631124,     ,     
  344,19631125,     ,     
  344,19631126,     ,     
  344,19631127,     ,     
  344,19631128,     ,     
  344,19631129,     ,     
  344,19631130,     ,     
  344,19631201,     ,     
  344,19631202,     ,     
  344,19631203,     ,     
  344,19631204,     ,     
  344,19631205,     ,     
  344,19631206,     ,     
  344,19631207,     ,     
  344,19631208,     ,     
  344,19631209,     ,     
  344,19631210,     ,     
  344,19631211,     ,     
  344,19631212,     ,     
  344,19631213,     ,     
  344,19631214,     ,     
  344,19631215,     ,     
  344,19631216,     ,     
  344,19631217,     ,     
  344,19631218,     ,     
  344,19631219,     ,     
  344,19631220,     ,     
  344,19631221,     ,     
  344,19631222,     ,     
  344,19631223,     ,     
  344,19631224,     ,     
  344,19631225,     ,     
  344,19631226,     ,     
  344,19631227,     ,     
  344,19631228,     ,     
  344,19631229,     ,     
  344,19631230,     ,     
  344,19631231,     ,     
  344,19640101,     ,     
  344,19640102,     ,     
  344,19640103,     ,     
  344,19640104,     ,     
  344,19640105,     ,     
  344,19640106,     ,     
  344,19640107,     ,     
  344,19640108,     ,     
  344,19640109,     ,     
  344,19640110,     ,     
  344,19640111,     ,     
  344,19640112,     ,     
  344,19640113,     ,     
  344,19640114,     ,     
  344,19640115,     ,     
  344,19640116,     ,     
  344,19640117,     ,     
  344,19640118,     ,     
  344,19640119,     ,     
  344,19640120,     ,     
  344,19640121,     ,     
  344,19640122,     ,     
  344,19640123,     ,     
  344,19640124,     ,     
  344,19640125,     ,     
  344,19640126,     ,     
  344,19640127,     ,     
  344,19640128,     ,     
  344,19640129,     ,     
  344,19640130,     ,     
  344,19640131,     ,     
  344,19640201,     ,     
  344,19640202,     ,     
  344,19640203,     ,     
  344,19640204,     ,     
  344,19640205,     ,     
  344,19640206,     ,     
  344,19640207,     ,     
  344,19640208,     ,     
  344,19640209,     ,     
  344,19640210,     ,     
  344,19640211,     ,     
  344,19640212,     ,     
  344,19640213,     ,     
  344,19640214,     ,     
  344,19640215,     ,     
  344,19640216,     ,     
  344,19640217,     ,     
  344,19640218,     ,     
  344,19640219,     ,     
  344,19640220,     ,     
  344,19640221,     ,     
  344,19640222,     ,     
  344,19640223,     ,     
  344,19640224,     ,     
  344,19640225,     ,     
  344,19640226,     ,     
  344,19640227,     ,     
  344,19640228,     ,     
  344,19640229,     ,     
  344,19640301,     ,     
  344,19640302,     ,     
  344,19640303,     ,     
  344,19640304,     ,     
  344,19640305,     ,     
  344,19640306,     ,     
  344,19640307,     ,     
  344,19640308,     ,     
  344,19640309,     ,     
  344,19640310,     ,     
  344,19640311,     ,     
  344,19640312,     ,     
  344,19640313,     ,     
  344,19640314,     ,     
  344,19640315,     ,     
  344,19640316,     ,     
  344,19640317,     ,     
  344,19640318,     ,     
  344,19640319,     ,     
  344,19640320,     ,     
  344,19640321,     ,     
  344,19640322,     ,     
  344,19640323,     ,     
  344,19640324,     ,     
  344,19640325,     ,     
  344,19640326,     ,     
  344,19640327,     ,     
  344,19640328,     ,     
  344,19640329,     ,     
  344,19640330,     ,     
  344,19640331,     ,     
  344,19640401,     ,     
  344,19640402,     ,     
  344,19640403,     ,     
  344,19640404,     ,     
  344,19640405,     ,     
  344,19640406,     ,     
  344,19640407,     ,     
  344,19640408,     ,     
  344,19640409,     ,     
  344,19640410,     ,     
  344,19640411,     ,     
  344,19640412,     ,     
  344,19640413,     ,     
  344,19640414,     ,     
  344,19640415,     ,     
  344,19640416,     ,     
  344,19640417,     ,     
  344,19640418,     ,     
  344,19640419,     ,     
  344,19640420,     ,     
  344,19640421,     ,     
  344,19640422,     ,     
  344,19640423,     ,     
  344,19640424,     ,     
  344,19640425,     ,     
  344,19640426,     ,     
  344,19640427,     ,     
  344,19640428,     ,     
  344,19640429,     ,     
  344,19640430,     ,     
  344,19640501,     ,     
  344,19640502,     ,     
  344,19640503,     ,     
  344,19640504,     ,     
  344,19640505,     ,     
  344,19640506,     ,     
  344,19640507,     ,     
  344,19640508,     ,     
  344,19640509,     ,     
  344,19640510,     ,     
  344,19640511,     ,     
  344,19640512,     ,     
  344,19640513,     ,     
  344,19640514,     ,     
  344,19640515,     ,     
  344,19640516,     ,     
  344,19640517,     ,     
  344,19640518,     ,     
  344,19640519,     ,     
  344,19640520,     ,     
  344,19640521,     ,     
  344,19640522,     ,     
  344,19640523,     ,     
  344,19640524,     ,     
  344,19640525,     ,     
  344,19640526,     ,     
  344,19640527,     ,     
  344,19640528,     ,     
  344,19640529,     ,     
  344,19640530,     ,     
  344,19640531,     ,     
  344,19640601,     ,     
  344,19640602,     ,     
  344,19640603,     ,     
  344,19640604,     ,     
  344,19640605,     ,     
  344,19640606,     ,     
  344,19640607,     ,     
  344,19640608,     ,     
  344,19640609,     ,     
  344,19640610,     ,     
  344,19640611,     ,     
  344,19640612,     ,     
  344,19640613,     ,     
  344,19640614,     ,     
  344,19640615,     ,     
  344,19640616,     ,     
  344,19640617,     ,     
  344,19640618,     ,     
  344,19640619,     ,     
  344,19640620,     ,     
  344,19640621,     ,     
  344,19640622,     ,     
  344,19640623,     ,     
  344,19640624,     ,     
  344,19640625,     ,     
  344,19640626,     ,     
  344,19640627,     ,     
  344,19640628,     ,     
  344,19640629,     ,     
  344,19640630,     ,     
  344,19640701,     ,     
  344,19640702,     ,     
  344,19640703,     ,     
  344,19640704,     ,     
  344,19640705,     ,     
  344,19640706,     ,     
  344,19640707,     ,     
  344,19640708,     ,     
  344,19640709,     ,     
  344,19640710,     ,     
  344,19640711,     ,     
  344,19640712,     ,     
  344,19640713,     ,     
  344,19640714,     ,     
  344,19640715,     ,     
  344,19640716,     ,     
  344,19640717,     ,     
  344,19640718,     ,     
  344,19640719,     ,     
  344,19640720,     ,     
  344,19640721,     ,     
  344,19640722,     ,     
  344,19640723,     ,     
  344,19640724,     ,     
  344,19640725,     ,     
  344,19640726,     ,     
  344,19640727,     ,     
  344,19640728,     ,     
  344,19640729,     ,     
  344,19640730,     ,     
  344,19640731,     ,     
  344,19640801,     ,     
  344,19640802,     ,     
  344,19640803,     ,     
  344,19640804,     ,     
  344,19640805,     ,     
  344,19640806,     ,     
  344,19640807,     ,     
  344,19640808,     ,     
  344,19640809,     ,     
  344,19640810,     ,     
  344,19640811,     ,     
  344,19640812,     ,     
  344,19640813,     ,     
  344,19640814,     ,     
  344,19640815,     ,     
  344,19640816,     ,     
  344,19640817,     ,     
  344,19640818,     ,     
  344,19640819,     ,     
  344,19640820,     ,     
  344,19640821,     ,     
  344,19640822,     ,     
  344,19640823,     ,     
  344,19640824,     ,     
  344,19640825,     ,     
  344,19640826,     ,     
  344,19640827,     ,     
  344,19640828,     ,     
  344,19640829,     ,     
  344,19640830,     ,     
  344,19640831,     ,     
  344,19640901,     ,     
  344,19640902,     ,     
  344,19640903,     ,     
  344,19640904,     ,     
  344,19640905,     ,     
  344,19640906,     ,     
  344,19640907,     ,     
  344,19640908,     ,     
  344,19640909,     ,     
  344,19640910,     ,     
  344,19640911,     ,     
  344,19640912,     ,     
  344,19640913,     ,     
  344,19640914,     ,     
  344,19640915,     ,     
  344,19640916,     ,     
  344,19640917,     ,     
  344,19640918,     ,     
  344,19640919,     ,     
  344,19640920,     ,     
  344,19640921,     ,     
  344,19640922,     ,     
  344,19640923,     ,     
  344,19640924,     ,     
  344,19640925,     ,     
  344,19640926,     ,     
  344,19640927,     ,     
  344,19640928,     ,     
  344,19640929,     ,     
  344,19640930,     ,     
  344,19641001,     ,     
  344,19641002,     ,     
  344,19641003,     ,     
  344,19641004,     ,     
  344,19641005,     ,     
  344,19641006,     ,     
  344,19641007,     ,     
  344,19641008,     ,     
  344,19641009,     ,     
  344,19641010,     ,     
  344,19641011,     ,     
  344,19641012,     ,     
  344,19641013,     ,     
  344,19641014,     ,     
  344,19641015,     ,     
  344,19641016,     ,     
  344,19641017,     ,     
  344,19641018,     ,     
  344,19641019,     ,     
  344,19641020,     ,     
  344,19641021,     ,     
  344,19641022,     ,     
  344,19641023,     ,     
  344,19641024,     ,     
  344,19641025,     ,     
  344,19641026,     ,     
  344,19641027,     ,     
  344,19641028,     ,     
  344,19641029,     ,     
  344,19641030,     ,     
  344,19641031,     ,     
  344,19641101,     ,     
  344,19641102,     ,     
  344,19641103,     ,     
  344,19641104,     ,     
  344,19641105,     ,     
  344,19641106,     ,     
  344,19641107,     ,     
  344,19641108,     ,     
  344,19641109,     ,     
  344,19641110,     ,     
  344,19641111,     ,     
  344,19641112,     ,     
  344,19641113,     ,     
  344,19641114,     ,     
  344,19641115,     ,     
  344,19641116,     ,     
  344,19641117,     ,     
  344,19641118,     ,     
  344,19641119,     ,     
  344,19641120,     ,     
  344,19641121,     ,     
  344,19641122,     ,     
  344,19641123,     ,     
  344,19641124,     ,     
  344,19641125,     ,     
  344,19641126,     ,     
  344,19641127,     ,     
  344,19641128,     ,     
  344,19641129,     ,     
  344,19641130,     ,     
  344,19641201,     ,     
  344,19641202,     ,     
  344,19641203,     ,     
  344,19641204,     ,     
  344,19641205,     ,     
  344,19641206,     ,     
  344,19641207,     ,     
  344,19641208,     ,     
  344,19641209,     ,     
  344,19641210,     ,     
  344,19641211,     ,     
  344,19641212,     ,     
  344,19641213,     ,     
  344,19641214,     ,     
  344,19641215,     ,     
  344,19641216,     ,     
  344,19641217,     ,     
  344,19641218,     ,     
  344,19641219,     ,     
  344,19641220,     ,     
  344,19641221,     ,     
  344,19641222,     ,     
  344,19641223,     ,     
  344,19641224,     ,     
  344,19641225,     ,     
  344,19641226,     ,     
  344,19641227,     ,     
  344,19641228,     ,     
  344,19641229,     ,     
  344,19641230,     ,     
  344,19641231,     ,     
  344,19650101,     ,     
  344,19650102,     ,     
  344,19650103,     ,     
  344,19650104,     ,     
  344,19650105,     ,     
  344,19650106,     ,     
  344,19650107,     ,     
  344,19650108,     ,     
  344,19650109,     ,     
  344,19650110,     ,     
  344,19650111,     ,     
  344,19650112,     ,     
  344,19650113,     ,     
  344,19650114,     ,     
  344,19650115,     ,     
  344,19650116,     ,     
  344,19650117,     ,     
  344,19650118,     ,     
  344,19650119,     ,     
  344,19650120,     ,     
  344,19650121,     ,     
  344,19650122,     ,     
  344,19650123,     ,     
  344,19650124,     ,     
  344,19650125,     ,     
  344,19650126,     ,     
  344,19650127,     ,     
  344,19650128,     ,     
  344,19650129,     ,     
  344,19650130,     ,     
  344,19650131,     ,     
  344,19650201,     ,     
  344,19650202,     ,     
  344,19650203,     ,     
  344,19650204,     ,     
  344,19650205,     ,     
  344,19650206,     ,     
  344,19650207,     ,     
  344,19650208,     ,     
  344,19650209,     ,     
  344,19650210,     ,     
  344,19650211,     ,     
  344,19650212,     ,     
  344,19650213,     ,     
  344,19650214,     ,     
  344,19650215,     ,     
  344,19650216,     ,     
  344,19650217,     ,     
  344,19650218,     ,     
  344,19650219,     ,     
  344,19650220,     ,     
  344,19650221,     ,     
  344,19650222,     ,     
  344,19650223,     ,     
  344,19650224,     ,     
  344,19650225,     ,     
  344,19650226,     ,     
  344,19650227,     ,     
  344,19650228,     ,     
  344,19650301,     ,     
  344,19650302,     ,     
  344,19650303,     ,     
  344,19650304,     ,     
  344,19650305,     ,     
  344,19650306,     ,     
  344,19650307,     ,     
  344,19650308,     ,     
  344,19650309,     ,     
  344,19650310,     ,     
  344,19650311,     ,     
  344,19650312,     ,     
  344,19650313,     ,     
  344,19650314,     ,     
  344,19650315,     ,     
  344,19650316,     ,     
  344,19650317,     ,     
  344,19650318,     ,     
  344,19650319,     ,     
  344,19650320,     ,     
  344,19650321,     ,     
  344,19650322,     ,     
  344,19650323,     ,     
  344,19650324,     ,     
  344,19650325,     ,     
  344,19650326,     ,     
  344,19650327,     ,     
  344,19650328,     ,     
  344,19650329,     ,     
  344,19650330,     ,     
  344,19650331,     ,     
  344,19650401,     ,     
  344,19650402,     ,     
  344,19650403,     ,     
  344,19650404,     ,     
  344,19650405,     ,     
  344,19650406,     ,     
  344,19650407,     ,     
  344,19650408,     ,     
  344,19650409,     ,     
  344,19650410,     ,     
  344,19650411,     ,     
  344,19650412,     ,     
  344,19650413,     ,     
  344,19650414,     ,     
  344,19650415,     ,     
  344,19650416,     ,     
  344,19650417,     ,     
  344,19650418,     ,     
  344,19650419,     ,     
  344,19650420,     ,     
  344,19650421,     ,     
  344,19650422,     ,     
  344,19650423,     ,     
  344,19650424,     ,     
  344,19650425,     ,     
  344,19650426,     ,     
  344,19650427,     ,     
  344,19650428,     ,     
  344,19650429,     ,     
  344,19650430,     ,     
  344,19650501,     ,     
  344,19650502,     ,     
  344,19650503,     ,     
  344,19650504,     ,     
  344,19650505,     ,     
  344,19650506,     ,     
  344,19650507,     ,     
  344,19650508,     ,     
  344,19650509,     ,     
  344,19650510,     ,     
